"ID","genotype","site","year","population","SowDate","Harvest","CheckpointID","SimulationID","Zone","Clock.Today","Soybean.Phenology.Stage","Soybean.Phenology.CurrentStageName","Soybean.AboveGround.Wt","Yield","Soybean.Grain.Size","Soybean.Grain.Number","Soybean.Total.Wt","Soybean.Leaf.FRGR","Soybean.Leaf.Fw","Soybean.Leaf.Photosynthesis.FT","Soybean.Leaf.Photosynthesis.FW","Soybean.WaterUptake(1)","Soybean.WaterUptake(2)","Soybean.WaterUptake(3)","Soybean.WaterUptake(4)","Soybean.WaterUptake(5)","Soybean.WaterUptake(6)","Soybean.WaterUptake(7)","Soybean.WaterUptake(8)","Soybean.WaterUptake(9)","Soybean.WaterUptake(10)","Date"
"Ott07_MG5_34_25-may_12-oct","Generic_MG5","Ottawa",2007,34,"25-may","12-oct",1,1,"paddock","2007-07-28 12:00:00",4.02549533560746,"StartFlowering",534.270630232795,0,0,0,727.386130161152,1,0.672157126967078,1,0.672157126967078,0.111898617594083,0.78586053082951,0.537118320389921,0.583046846987825,0.549890664381048,0.500663850617105,0.445020182768866,0.450271848561951,0.545682818882258,0.106023741100331,2007-07-28
"Ott08_MG3_34_23-jun_02-nov","Generic_MG3","Ottawa",2008,34,"23-jun","02-nov",1,1,"paddock","2008-08-02 12:00:00",4.06110453229434,"StartFlowering",233.494452621111,0,0,0,312.819903133274,1,0.810177917932315,1,0.810177917932315,1.59731332000633,0.890854014306794,0.540084635834798,0.630220806335897,0.651024783254894,0.473464642145494,0,0,0,0,2008-08-02
"Ott08_MG4_34_23-jun_02-nov","Generic_MG4","Ottawa",2008,34,"23-jun","02-nov",1,1,"paddock","2008-08-07 12:00:00",4.05479196683617,"StartFlowering",294.466543078992,0,0,0,394.681456903338,1,0.786396608561594,1,0.786396608561594,0.677378723783903,0.715950541453899,0.435522017663454,0.536510554018555,0.570224159763769,0.567104668385602,0.264429488625332,0,0,0,2008-08-07
"Ott08_MG5_34_23-jun_02-nov","Generic_MG5","Ottawa",2008,34,"23-jun","02-nov",1,1,"paddock","2008-08-13 12:00:00",4.02562280916993,"StartFlowering",365.942084522255,0,0,0,492.17819848595,1,0.76805223192857,1,0.76805223192857,1.29908340967006,0.594712782637448,0.346348787705177,0.45351861616325,0.49663280368724,0.505938546772536,0.484927833165007,0.181746128725769,0,0,2008-08-13
"Ott09_MG4_34_19-may_06-nov","Generic_MG4","Ottawa",2009,34,"19-may","06-nov",1,1,"paddock","2009-07-16 12:00:00",4.0282691705099,"StartFlowering",429.035363732026,0,0,0,586.538752055608,1,1,1,1,1.42430298903994,1.08625133273877,0.407758656037548,0.421605340924828,0.39019889858424,0.360073694597364,0.331350696415545,0.324244867839116,0.0814030544633514,0,2009-07-16
"Ott09_MG5_34_19-may_06-nov","Generic_MG5","Ottawa",2009,34,"19-may","06-nov",1,1,"paddock","2009-07-27 12:00:00",4.03970812970897,"StartFlowering",588.823375957953,0,0,0,809.520441171438,1,0.83250995384416,1,0.83250995384416,1.47116652906486,1.21100407898221,0.379133498312002,0.429637228970225,0.422202494816144,0.407883512331658,0.386752314886323,0.429773250368296,0.485824181408284,0.39206091257798,2009-07-27
"Ott10_MG4_34_21-jun_21-oct","Generic_MG4","Ottawa",2010,34,"21-jun","21-oct",1,1,"paddock","2010-08-05 12:00:00",4.07175294649721,"StartFlowering",323.525889685228,0,0,0,436.469279902534,1,0.730775007075346,1,0.730775007075346,0.736428077141576,1.22164054326918,0.611200436754272,0.632112028502014,0.610103599093721,0.576553681439944,0.265780739949587,0,0,0,2010-08-05
"Ott10_MG5_34_21-jun_21-oct","Generic_MG5","Ottawa",2010,34,"21-jun","21-oct",1,1,"paddock","2010-08-11 12:00:00",4.05058773367474,"StartFlowering",389.700113525542,0,0,0,524.226791687636,0.919999980926514,0.551136369299864,0.919999980926514,0.551136369299864,0.301730971807332,0.921063600627874,0.475872806930674,0.52180724638337,0.521034975169669,0.506268136218357,0.481910547818406,0.186324602959454,0,0,2010-08-11
"Ott11_MG4_34_07-jun_19-oct","Generic_MG4","Ottawa",2011,34,"07-jun","19-oct",1,1,"paddock","2011-07-30 12:00:00",4.0742344369809,"StartFlowering",336.657930357553,0,0,0,444.899691258657,0.975000095367432,0.510417239289097,0.975000095367432,0.510417239289097,0.407888696889552,0.467666759888469,0.306915297842722,0.410918488739195,0.454915990067884,0.473702767389416,0.460361378477313,0.317351579044555,0,0,2011-07-30
"Ott11_MG5_34_07-jun_19-oct","Generic_MG5","Ottawa",2011,34,"07-jun","19-oct",1,1,"paddock","2011-08-06 12:00:00",4.01013787979679,"StartFlowering",393.936393654986,0,0,0,517.931920801478,1,0.497176832741873,1,0.497176832741873,0.460486129946560,0.343953294127887,0.224917113827464,0.327633088575202,0.377796861675762,0.406349891205751,0.403405744617706,0.441113121111003,0.399783550215825,0,2011-08-06
"Ott12_MG4_34_15-may_18-oct","Generic_MG4","Ottawa",2012,34,"15-may","18-oct",1,1,"paddock","2012-07-14 12:00:00",4.05930568220909,"StartFlowering",361.825954543184,0,0,0,477.220010351647,1,0.439735260918109,1,0.439735260918109,0,0.339446703319111,0.215145637045717,0.331952056391757,0.385128799835706,0.413337605148071,0.40910776265424,0.443143092944322,0.336518767205029,0,2012-07-14
"Ott12_MG4_34_29-may_18-oct","Generic_MG4","Ottawa",2012,34,"29-may","18-oct",1,1,"paddock","2012-07-26 12:00:00",4.02903977018471,"StartFlowering",329.07870665949,0,0,0,429.327650330532,0.889999961853027,0.321461800724558,0.889999961853027,0.321461800724558,0,0.311542569090002,0.206194125989155,0.342714952599693,0.411190939354375,0.439351910196065,0.43130964682454,0.449583061848474,0.111257100598944,0,2012-07-26
"Ott12_MG5_34_15-may_18-oct","Generic_MG5","Ottawa",2012,34,"15-may","18-oct",1,1,"paddock","2012-07-24 12:00:00",4.00759650389954,"StartFlowering",437.303172772002,0,0,0,572.978253238712,0.864999961853027,0.321590806607635,0.864999961853027,0.321590806607635,0,0.217245420494816,0.135472830435682,0.239791048922964,0.295214812596263,0.332001970905745,0.341145372136763,0.406926308124629,0.457914643793733,0.452946515161027,2012-07-24
"Ott12_MG5_34_29-may_18-oct","Generic_MG5","Ottawa",2012,34,"29-may","18-oct",1,1,"paddock","2012-08-03 12:00:00",4.00635403147737,"StartFlowering",392.430448642271,0,0,0,509.609692936432,1,0.430759214949333,1,0.430759214949333,0,0.218035150885996,0.142494326037782,0.264010555183571,0.332199169214084,0.368627665953616,0.372181312872498,0.426566041924078,0.494850693157361,0.187810294964917,2012-08-03
"Ott13_MG4_34_23-may_11-oct","Generic_MG4","Ottawa",2013,34,"23-may","11-oct",1,1,"paddock","2013-07-21 12:00:00",4.04966154221127,"StartFlowering",405.208267448595,0,0,0,547.357577703742,1,0.773214283886398,1,0.773214283886398,0.89013562668455,0.6516232245575,0.431828147393071,0.485406969348743,0.46865673518142,0.45123269035967,0.430201684500807,0.4487934671781,0.19560511384998,0,2013-07-21
"Ott13_MG4_34_28-may_21-oct","Generic_MG4","Ottawa",2013,34,"28-may","21-oct",1,1,"paddock","2013-07-24 12:00:00",4.06562883202424,"StartFlowering",391.906030293323,0,0,0,527.459958668866,1,0.621433235246266,1,0.621433235246266,0.543436762996165,0.591483356038465,0.391572127808019,0.45394390785167,0.45427243431697,0.452777651271068,0.437190432971909,0.450518860406511,0.0987239189030045,0,2013-07-24
"Ott13_MG5_34_23-may_11-oct","Generic_MG5","Ottawa",2013,34,"23-may","11-oct",1,1,"paddock","2013-07-30 12:00:00",4.00035915179349,"StartFlowering",500.967780698916,0,0,0,675.546143250976,0.944999980926514,1,0.944999980926514,1,1.28773343326818,0.289324292511552,0.153326035437939,0.190410918350266,0.193609659953123,0.193870656989177,0.190135679967789,0.219257431693639,0.251511885370313,0.167958052524537,2013-07-30
"Ott13_MG5_34_28-may_21-oct","Generic_MG5","Ottawa",2013,34,"28-may","21-oct",1,1,"paddock","2013-08-02 12:00:00",4.02125891784164,"StartFlowering",494.880237914863,0,0,0,667.777894034695,1,0.863124713746459,1,0.863124713746459,2.36614963920701,0.663322641866444,0.274298979129803,0.35086824226938,0.368611463099052,0.381015370049808,0.377682088006394,0.432698726256686,0.499066581079327,0.245726463880627,2013-08-02
"Ott14_MG4_34_16-may_18-oct","Generic_MG4","Ottawa",2014,34,"16-may","18-oct",1,1,"paddock","2014-07-15 12:00:00",4.0033119305625,"StartFlowering",441.736206143048,0,0,0,605.688307109635,0.890000057220459,0.789120747476569,0.890000057220459,0.789120747476569,0.728978685282858,0.833776965646724,0.506167407618372,0.532297990246956,0.502430354880089,0.467759767835068,0.434129437324956,0.449558083252141,0.210516195314508,0,2014-07-15
"Ott14_MG4_34_21-may_18-oct","Generic_MG4","Ottawa",2014,34,"21-may","18-oct",1,1,"paddock","2014-07-19 12:00:00",4.01040718952643,"StartFlowering",444.000859760606,0,0,0,608.334945792936,0.97000002861023,0.702763291598868,0.97000002861023,0.702763291598868,0.32006848634015,0.704941166915336,0.435324511577621,0.475587118842173,0.462103495757358,0.44482600086248,0.424560140629681,0.447896741185073,0.263734436973787,0,2014-07-19
"Ott14_MG5_34_16-may_18-oct","Generic_MG5","Ottawa",2014,34,"16-may","18-oct",1,1,"paddock","2014-07-26 12:00:00",4.01089609499985,"StartFlowering",557.045703338169,0,0,0,759.270620056069,1,0.446358862439441,1,0.446358862439441,0,0.504748488922099,0.312309593403906,0.372560749661103,0.375845791769362,0.3688836860382,0.356108129378511,0.415395644500128,0.470960593839626,0.364344450671158,2014-07-26
"Ott15_MG3_34_18-jun_22-oct","Generic_MG3","Ottawa",2015,34,"18-jun","22-oct",1,1,"paddock","2015-07-31 12:00:00",4.07194155909973,"StartFlowering",268.081559454269,0,0,0,362.805661211276,1,0.973895157908676,1,0.973895157908676,1.24607918439934,1.25454371759025,0.795865270729159,0.753657109363059,0.668500448801389,0.610347241916312,0.108292550078229,0,0,0,2015-07-31
"Ott15_MG4_34_10-jun_21-oct","Generic_MG4","Ottawa",2015,34,"10-jun","21-oct",1,1,"paddock","2015-07-31 12:00:00",4.03187784323839,"StartFlowering",370.623898718539,0,0,0,504.245947858738,1,0.940570780025636,1,0.940570780025636,1.25652665622371,1.23421770140068,0.782691258695428,0.737840476450016,0.64191098192147,0.555728518778838,0.493833841283172,0.187500585460703,0,0,2015-07-31
"Ott15_MG4_34_18-jun_22-oct","Generic_MG4","Ottawa",2015,34,"18-jun","22-oct",1,1,"paddock","2015-08-05 12:00:00",4.01051169852315,"StartFlowering",332.057358251669,0,0,0,449.753036568932,1,1,1,1,0.609937521650069,0.966579716818032,0.617230716278389,0.619378038174086,0.566889684964755,0.529121156704812,0.469561297762062,0,0,0,2015-08-05
"Ott15_MG5_34_10-jun_21-oct","Generic_MG5","Ottawa",2015,34,"10-jun","21-oct",1,1,"paddock","2015-08-07 12:00:00",4.01920026345664,"StartFlowering",462.835129994359,0,0,0,630.132696638038,1,0.7923787202051,1,0.7923787202051,0.654526327876794,0.904312021734621,0.578361915161941,0.590776259941106,0.536174062223288,0.480321875971208,0.435220798999992,0.449150059053223,0.250225806695522,0,2015-08-07
"Ott15_MG5_34_18-jun_22-oct","Generic_MG5","Ottawa",2015,34,"18-jun","22-oct",1,1,"paddock","2015-08-11 12:00:00",4.01374243102294,"StartFlowering",406.950246866866,0,0,0,550.569838271916,1,0.68865514026802,1,0.68865514026802,0.572540506850145,0.771466556213149,0.495462331192506,0.531494063353915,0.504383916983261,0.483543802071679,0.45889988698,0.384928918587188,0,0,2015-08-11
"Ott15_MG6_34_18-jun_22-oct","Generic_MG6","Ottawa",2015,34,"18-jun","22-oct",1,1,"paddock","2015-08-18 12:00:00",4.00778627928806,"StartFlowering",481.824706855529,0,0,0,649.666298869012,1,0.57689746036663,1,0.57689746036663,0.0770058576076191,0.5621621318475,0.364828933043455,0.423953059500785,0.420008530180912,0.415820135853972,0.402734366688733,0.440412322474585,0.477893758567124,0,2015-08-18
"Ott16_MG4_35_03-jun_17-oct","Generic_MG4","Ottawa",2016,35,"03-jun","17-oct",1,1,"paddock","2016-07-24 12:00:00",4.03394392494247,"StartFlowering",407.334207080794,0,0,0,553.831506759107,1,0.756805992593538,1,0.756805992593538,0.595734146662932,1.16470631168225,0.747333284117394,0.712098793768683,0.617018492193041,0.53680662602995,0.49079770852554,0.125719119273262,0,0,2016-07-24
"Ott16_MG4_38_06-jun_17-oct","Generic_MG4","Ottawa",2016,38,"06-jun","17-oct",1,1,"paddock","2016-07-26 12:00:00",4.04977132077503,"StartFlowering",409.378013913779,0,0,0,553.270381213469,1,1,1,1,1.43012448631897,0.929841707447473,0.599076280715297,0.588420896293532,0.524171184792384,0.472682691096936,0.439183161401852,0.0510400436421257,0,0,2016-07-26
"Ott16_MG5_35_03-jun_17-oct","Generic_MG5","Ottawa",2016,35,"03-jun","17-oct",1,1,"paddock","2016-08-01 12:00:00",4.0511618678982,"StartFlowering",525.780478040038,0,0,0,716.455117401286,1,0.996956430363668,1,0.996956430363668,1.60968881153947,0.841080227909988,0.526380146570905,0.54922214301189,0.500700514090283,0.452985533823546,0.421808952051874,0.444468799725133,0.259249097443526,0,2016-08-01
"Ott16_MG5_38_06-jun_17-oct","Generic_MG5","Ottawa",2016,38,"06-jun","17-oct",1,1,"paddock","2016-08-02 12:00:00",4.02659219446459,"StartFlowering",515.753583992512,0,0,0,698.282186324041,1,0.814446016937108,1,0.814446016937108,1.43266551436385,0.801967574476797,0.504712020375374,0.53654708808894,0.499284581601104,0.465650091358804,0.440156041156412,0.450458171956591,0.0985220384492054,0,2016-08-02
"Ott16_MG6_38_06-jun_17-oct","Generic_MG6","Ottawa",2016,38,"06-jun","17-oct",1,1,"paddock","2016-08-10 12:00:00",4.00503697313343,"StartFlowering",621.126480276863,0,0,0,838.552316803788,1,0.730586443601433,1,0.730586443601433,1.53113634913137,0.592545323109767,0.362659005606643,0.420840939367232,0.410281895339146,0.396578797957348,0.383795113853348,0.432823680976786,0.503800617841597,0.176229793657114,2016-08-10
"Ott17_MG4_35_09-jun_18-oct","Generic_MG4","Ottawa",2017,35,"09-jun","18-oct",1,1,"paddock","2017-07-30 12:00:00",4.01475096068963,"StartFlowering",377.123687087664,0,0,0,509.369085827609,1,0.607460231615114,1,0.607460231615114,0.268569161419561,0.769987972324514,0.506935524317546,0.545150734907603,0.523675174468022,0.507752056785725,0.48347003865754,0.18612301344757,0,0,2017-07-30
"Ott17_MG5_35_09-jun_18-oct","Generic_MG5","Ottawa",2017,35,"09-jun","18-oct",1,1,"paddock","2017-08-08 12:00:00",4.01310769061042,"StartFlowering",468.476865599271,0,0,0,631.832747631294,1,0.779268650114539,1,0.779268650114539,0.868795178657627,0.530714564431782,0.349370664764132,0.414940415242269,0.419906148493065,0.423206541872791,0.412453133306383,0.445204173545195,0.40553224602679,0,2017-08-08
"Ott18_MG3_35_16-may_29-oct","Generic_MG3","Ottawa",2018,35,"16-may","29-oct",1,1,"paddock","2018-07-02 12:00:00",4.07117593716887,"StartFlowering",300.228981078886,0,0,0,402.12821884028,1,0.566808657121759,1,0.566808657121759,0.475782403511859,0.637389692422923,0.420413127394741,0.517907794762573,0.549102901621772,0.550958501452248,0.352269492638041,0,0,0,2018-07-02
"Ott18_MG4_35_16-may_29-oct","Generic_MG4","Ottawa",2018,35,"16-may","29-oct",1,1,"paddock","2018-07-10 12:00:00",4.04026045494802,"StartFlowering",377.093020806413,0,0,0,500.902490841245,1,0.384941615857044,1,0.384941615857044,0.0210017208402186,0.444548037537465,0.295937365297121,0.399623529273635,0.444093737684737,0.462532713101476,0.450222950200006,0.396177234376065,0,0,2018-07-10
"Ott18_MG5_35_16-may_29-oct","Generic_MG5","Ottawa",2018,35,"16-may","29-oct",1,1,"paddock","2018-07-20 12:00:00",4.03864936103283,"StartFlowering",466.005909967385,0,0,0,613.515120978133,1,0.352821498429322,1,0.352821498429322,0,0.284023728183587,0.188627171240284,0.288751064808075,0.34047330729005,0.371539571202732,0.373942700371011,0.427526507990406,0.49715669954207,0.163615472428419,2018-07-20
"Ott19_MG3_35_03-jun_02-nov","Generic_MG3","Ottawa",2019,35,"03-jun","02-nov",1,1,"paddock","2019-07-19 12:00:00",4.00281104615332,"StartFlowering",301.86762744034,0,0,0,406.943440569086,1,0.651299057034975,1,0.651299057034975,0.379206515867488,0.986625750729183,0.641707561618985,0.659848017590524,0.607743213065905,0.567527509273528,0.342738437272501,0,0,0,2019-07-19
"Ott19_MG4_35_03-jun_02-nov","Generic_MG4","Ottawa",2019,35,"03-jun","02-nov",1,1,"paddock","2019-07-27 12:00:00",4.02605136875747,"StartFlowering",403.315049792551,0,0,0,545.725816347509,1,0.671136923922116,1,0.671136923922116,1.02429241069372,0.705102439559587,0.452630369040827,0.50896017180642,0.492847227467538,0.477990186413253,0.457600377862025,0.384944948737365,0,0,2019-07-27
"Ott19_MG5_35_03-jun_22-oct","Generic_MG5","Ottawa",2019,35,"03-jun","22-oct",1,1,"paddock","2019-08-04 12:00:00",4.03596440566446,"StartFlowering",504.725551367125,0,0,0,682.716392908409,1,1,1,1,1.24266050020146,1.12831974662197,0.793824832541142,0.532732454362024,0.28649352697199,0.184376600051415,0.178777279862111,0.197303773627506,0.233143978467775,0.0103487469197676,2019-08-04
"Ott20_MG4_35_20-may_05-oct","Generic_MG4","Ottawa",2020,35,"20-may","05-oct",1,1,"paddock","2020-07-15 12:00:00",4.05305488335436,"StartFlowering",432.128189772541,0,0,0,587.571399816232,1,0.737304143973546,1,0.737304143973546,0.576742497600709,1.12282696744167,0.72929914973579,0.68022890367406,0.520687331540301,0.486358368762407,0.453905741270146,0.407421390232051,0,0,2020-07-15
"Ott20_MG4_35_20-may_12-oct","Generic_MG4","Ottawa",2020,35,"20-may","12-oct",1,1,"paddock","2020-07-15 12:00:00",4.05305488335436,"StartFlowering",432.128189772541,0,0,0,587.571399816232,1,0.737304143973546,1,0.737304143973546,0.576742497600709,1.12282696744167,0.72929914973579,0.68022890367406,0.520687331540301,0.486358368762407,0.453905741270146,0.407421390232051,0,0,2020-07-15
"Ott20_MG5_35_20-may_05-oct","Generic_MG5","Ottawa",2020,35,"20-may","05-oct",1,1,"paddock","2020-07-24 12:00:00",4.04738836579821,"StartFlowering",547.649307614941,0,0,0,742.620934905924,1,0.731724845406411,1,0.731724845406411,1.36190949624325,0.763449720543584,0.4954707964047,0.50986818568054,0.418875237056527,0.402881326191502,0.386283765924115,0.432789104922823,0.506161728880613,0.11776035663995,2020-07-24
"Ott20_MG5_35_20-may_12-oct","Generic_MG5","Ottawa",2020,35,"20-may","12-oct",1,1,"paddock","2020-07-24 12:00:00",4.04738836579821,"StartFlowering",547.649307614941,0,0,0,742.620934905924,1,0.731724845406411,1,0.731724845406411,1.36190949624325,0.763449720543584,0.4954707964047,0.50986818568054,0.418875237056527,0.402881326191502,0.386283765924115,0.432789104922823,0.506161728880613,0.11776035663995,2020-07-24
"Ott21_MG4_35_07-jun_15-oct","Generic_MG4","Ottawa",2021,35,"07-jun","15-oct",1,1,"paddock","2021-07-28 12:00:00",4.01348444742302,"StartFlowering",395.583127925553,0,0,0,539.066671236851,1,0.777110477927787,1,0.777110477927787,0.778934616181757,1.3024191658868,0.803651630787654,0.701779391225583,0.610460686296615,0.54505748305214,0.492012290464536,0.192287856219949,0,0,2021-07-28
"Ott21_MG5_35_07-jun_14-oct","Generic_MG5","Ottawa",2021,35,"07-jun","14-oct",1,1,"paddock","2021-08-05 12:00:00",4.00843094993966,"StartFlowering",494.181277832979,0,0,0,672.604656097046,1,0.655770288847354,1,0.655770288847354,0.21522715916363,0.8967667627435,0.562998265140744,0.544652462368149,0.49525007421925,0.458710533555656,0.424246979793239,0.447485207017215,0.331309586262377,0,2021-08-05
"Par09_MG4_30_05-jun_04-nov","Generic_MG4","Parsons",2009,30,"05-jun","04-nov",1,1,"paddock","2009-07-24 12:00:00",4.02769470484513,"StartFlowering",327.25524934457,0,0,0,444.336052716945,1,0.981750055791817,1,0.981750055791817,2.10708481638319,1.11275100394965,0.606417674209524,0.348954480991794,0.503681767236562,0.496119181257925,0.519423845766191,0.0453295076229229,0,0,2009-07-24
"Par09_MG5_30_05-jun_04-nov","Generic_MG5","Parsons",2009,30,"05-jun","04-nov",1,1,"paddock","2009-07-31 12:00:00",4.00103161094524,"StartFlowering",417.309627670067,0,0,0,568.929746955942,1,0.893086984608208,1,0.893086984608208,0.903631775486178,0.803339839751108,0.48160337681466,0.264055874266225,0.420811393486678,0.421890441485342,0.462838750485398,0.442205376607654,0.0846933253816269,0,2009-07-31
"Par11_MG4_30_07-jun_26-oct","Generic_MG4","Parsons",2011,30,"07-jun","26-oct",1,1,"paddock","2011-07-25 12:00:00",4.02107818656487,"StartFlowering",273.689644969471,0,0,0,361.696671358454,0.889999961853027,0.420226707768662,0.889999961853027,0.420226707768662,0.0364261926353197,0.447264478537044,0.559011607122107,0.322835038640924,0.498837434745294,0.497728884119445,0.496657448048137,0,0,0,2011-07-25
"Par11_MG5_30_07-jun_26-oct","Generic_MG5","Parsons",2011,30,"07-jun","26-oct",1,1,"paddock","2011-08-02 12:00:00",4.03054922430618,"StartFlowering",331.748204409444,0,0,0,435.807339153737,0.640000057220459,0.469001150660849,0.640000057220459,0.469001150660849,0.904093327495275,0.308177998307194,0.419464863561806,0.233392909726081,0.404883855481891,0.41266542736075,0.457574653053885,0.441772110330817,0.0843100180310766,0,2011-08-02
"Par11_MG5_30_07-jun_27-oct","Generic_MG5","Parsons",2011,30,"07-jun","27-oct",1,1,"paddock","2011-08-02 12:00:00",4.03054922430618,"StartFlowering",331.748204409444,0,0,0,435.807339153737,0.640000057220459,0.469001150660849,0.640000057220459,0.469001150660849,0.904093327495275,0.308177998307194,0.419464863561806,0.233392909726081,0.404883855481891,0.41266542736075,0.457574653053885,0.441772110330817,0.0843100180310766,0,2011-08-02
"Par12_MG5_30_06-jun_03-nov","Generic_MG5","Parsons",2012,30,"06-jun","03-nov",1,1,"paddock","2012-08-02 12:00:00",4.01314646038878,"StartFlowering",332.326187048802,0,0,0,437.779819782491,0.724999904632568,0.36368672434983,0.724999904632568,0.36368672434983,0,0.304032456366058,0.415113024375838,0.228021184551283,0.402738010931687,0.410922451853263,0.456289989842637,0.441337750539622,0.0981811246783523,0,2012-08-02
"Par12_MG6_30_06-jun_03-nov","Generic_MG6","Parsons",2012,30,"06-jun","03-nov",1,1,"paddock","2012-08-11 12:00:00",4.02151710686399,"StartFlowering",413.299011247554,0,0,0,546.244223996553,1,0.531079172081861,1,0.531079172081861,0.939305749765093,0.223558351376407,0.302412854575878,0.155940867189217,0.318407431717354,0.333531121365305,0.394623727003385,0.409287328879372,0.494313110180312,0.247619086517448,2012-08-11
"Par13_MG4_30_13-jun_15-nov","Generic_MG4","Parsons",2013,30,"13-jun","15-nov",1,1,"paddock","2013-07-30 12:00:00",4.02602108401697,"StartFlowering",289.902572956346,0,0,0,391.578132205335,1,1,1,1,1.25157698036215,1.0494182913925,0.656177470446163,0.236077535040972,0.219773548949753,0.210814519567563,0.164758162090381,0,0,0,2013-07-30
"Par13_MG4_30_13-jun_18-nov","Generic_MG4","Parsons",2013,30,"13-jun","18-nov",1,1,"paddock","2013-07-30 12:00:00",4.02602108401697,"StartFlowering",289.902572956346,0,0,0,391.578132205335,1,1,1,1,1.25157698036215,1.0494182913925,0.656177470446163,0.236077535040972,0.219773548949753,0.210814519567563,0.164758162090381,0,0,0,2013-07-30
"Par13_MG5_30_13-jun_15-nov","Generic_MG5","Parsons",2013,30,"13-jun","15-nov",1,1,"paddock","2013-08-05 12:00:00",4.0058255678389,"StartFlowering",369.791464374977,0,0,0,502.198637654747,1,1,1,1,0.713438415643979,0.594300860404779,0.399665169601986,0.224942449283826,0.15257045808654,0.11034970870442,0.110725633491171,0.0671033087390708,0,0,2013-08-05
"Par13_MG5_30_13-jun_18-nov","Generic_MG5","Parsons",2013,30,"13-jun","18-nov",1,1,"paddock","2013-08-05 12:00:00",4.0058255678389,"StartFlowering",369.791464374977,0,0,0,502.198637654747,1,1,1,1,0.713438415643979,0.594300860404779,0.399665169601986,0.224942449283826,0.15257045808654,0.11034970870442,0.110725633491171,0.0671033087390708,0,0,2013-08-05
"Par14_MG4_30_07-jul_12-nov","Generic_MG4","Parsons",2014,30,"07-jul","12-nov",1,1,"paddock","2014-08-17 12:00:00",4.00878708227003,"StartFlowering",218.483735678436,0,0,0,297.03304654401,1,1,1,1,1.16533398590425,1.23530507395321,0.855795897393821,0.397076456197878,0.50548554134554,0.417922821748095,0,0,0,0,2014-08-17
"Par14_MG5_30_07-jul_12-nov","Generic_MG5","Parsons",2014,30,"07-jul","12-nov",1,1,"paddock","2014-08-21 12:00:00",4.01087925039047,"StartFlowering",268.366561520636,0,0,0,365.286991409844,1,1,1,1,0.86814333776352,1.16531969736822,0.861193442806604,0.389790338617182,0.521963664462730,0.483443793621907,0.238916359461214,0,0,0,2014-08-21
"Par15_MG4_30_25-jun_10-nov","Generic_MG4","Parsons",2015,30,"25-jun","10-nov",1,1,"paddock","2015-08-06 12:00:00",4.0336524186845,"StartFlowering",247.002953627182,0,0,0,331.879630649408,1,1,1,1,1.13169076268072,0.532659977147471,0.547900330872923,0.31809337559376,0.382779587402973,0.36812831620995,0.0173633496644979,0,0,0,2015-08-06
"Par15_MG5_30_25-jun_10-nov","Generic_MG5","Parsons",2015,30,"25-jun","10-nov",1,1,"paddock","2015-08-11 12:00:00",4.02659673417829,"StartFlowering",310.787633416722,0,0,0,419.311284286091,1,0.997184860915025,1,0.997184860915025,1.09152599431061,0.681538828543292,0.729087801072176,0.41394868477322,0.534878261941655,0.519131233636266,0.424382576714896,0,0,0,2015-08-11
"Par15_MG6_30_25-jun_10-nov","Generic_MG6","Parsons",2015,30,"25-jun","10-nov",1,1,"paddock","2015-08-17 12:00:00",4.00568456603458,"StartFlowering",376.473514116853,0,0,0,508.520160742003,1,0.570445367406181,1,0.570445367406181,0.33156211656437,0.518178389801881,0.591116722113533,0.327343500511435,0.460917422035314,0.45355580705105,0.484490998475632,0.314409951522664,0,0,2015-08-17
"Par18_MG3_25_08-jun_29-nov","Generic_MG3","Parsons",2018,25,"08-jun","29-nov",1,1,"paddock","2018-07-18 12:00:00",4.0069334437018,"StartFlowering",204.792368575774,0,0,0,277.126223505873,1,1,1,1,1.49975181095934,0.512151903818494,0.575522265155213,0.33354351783761,0.453478470954875,0.330354537280267,0,0,0,0,2018-07-18
"Par18_MG4_25_08-jun_29-nov","Generic_MG4","Parsons",2018,25,"08-jun","29-nov",1,1,"paddock","2018-07-25 12:00:00",4.0560597112081,"StartFlowering",283.340287731174,0,0,0,386.336877344796,1,0.670961481767557,1,0.670961481767557,1.25557542653103,0.643281626823749,0.622260550795247,0.349586771531557,0.521877892916154,0.515543024648715,0.425093239972337,0,0,0,2018-07-25
"Par18_MG5_25_08-jun_29-nov","Generic_MG5","Parsons",2018,25,"08-jun","29-nov",1,1,"paddock","2018-08-02 12:00:00",4.05057369448748,"StartFlowering",369.068493138617,0,0,0,505.681373158756,1,0.99781028883222,1,0.99781028883222,2.33577639037291,1.64725999577593,0.509910600700351,0.26448911111645,0.437699580921179,0.437780161202379,0.473746807611578,0.431534388087191,0,0,2018-08-02
"Par20_MG4_25_09-jun_05-nov","Generic_MG4","Parsons",2020,25,"09-jun","05-nov",1,1,"paddock","2020-07-25 12:00:00",4.05803516140976,"StartFlowering",271.099696206942,0,0,0,369.308727215712,1,0.696173746655788,1,0.696173746655788,0.664352520853754,0.870084440646257,0.707522667517417,0.386073615757697,0.558134724848741,0.534938083256943,0.284482885617912,0,0,0,2020-07-25
